manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_has_gas,engine_type,engine_capacity,body_type,has_warranty,state,drivetrain,price_usd,is_exchangeable,location_region,number_of_photos,up_counter,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,duration_listed
Ford,Granada,mechanical,blue,67000,1979,gasoline,FALSE,gasoline,2.3,sedan,FALSE,owned,rear,"1,500.00",FALSE,Минская обл.,5,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,152
Daewoo,Nubira,mechanical,blue,300000,1998,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,"1,500.00",FALSE,Гродненская обл.,6,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,128
Renault,Laguna,mechanical,grey,320000,1997,gasoline,FALSE,gasoline,2,liftback,FALSE,owned,front,"1,450.00",FALSE,Минская обл.,8,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,91
Ford,Probe,mechanical,blue,210000,1993,gasoline,FALSE,gasoline,2.5,coupe,FALSE,owned,front,"1,422.74",TRUE,Минская обл.,5,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
Volkswagen,Golf,mechanical,green,250000,1996,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,"1,200.00",FALSE,Минская обл.,1,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,135
Ford,Sierra,mechanical,red,500250,1987,gasoline,FALSE,gasoline,1.8,universal,FALSE,owned,rear,600,FALSE,Минская обл.,3,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,98
Opel,Vectra,mechanical,silver,300000,1991,diesel,FALSE,diesel,1.7,sedan,FALSE,owned,front,550,FALSE,Гродненская обл.,3,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12
Opel,Omega,mechanical,silver,300000,1995,gasoline,FALSE,gasoline,2,universal,FALSE,owned,front,500,FALSE,Гродненская обл.,5,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,98
BMW,X6,automatic,black,202000,2009,diesel,FALSE,diesel,3,suv,FALSE,owned,all,"19,500.00",FALSE,Минская обл.,8,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,71
Mazda,6,mechanical,grey,112147,2015,diesel,FALSE,diesel,2.2,sedan,FALSE,owned,front,"16,550.00",FALSE,Минская обл.,26,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2
Mercedes-Benz,Sprinter,mechanical,white,512000,1999,diesel,FALSE,diesel,2.9,van,FALSE,owned,rear,"13,000.00",FALSE,Гомельская обл.,7,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,137
Volkswagen,Jetta,automatic,silver,52000,2014,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,"12,800.00",FALSE,Могилевская обл.,9,83,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,1486
Lexus,IS,automatic,silver,142000,2007,gasoline,FALSE,gasoline,2.5,sedan,FALSE,owned,rear,"11,000.00",FALSE,Минская обл.,16,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,93
Nissan,X-Trail,mechanical,grey,280000,2008,diesel,FALSE,diesel,2,suv,FALSE,owned,all,"9,900.00",FALSE,Минская обл.,10,201,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,683
Skoda,Fabia,mechanical,silver,121000,2016,diesel,FALSE,diesel,1.4,universal,FALSE,owned,front,"9,700.00",FALSE,Брестская обл.,14,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22
Kia,Rio,mechanical,silver,71500,2016,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,"9,500.00",FALSE,Минская обл.,10,3,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,89
Opel,Zafira,automatic,black,194000,2008,gas,TRUE,gasoline,1.8,minivan,FALSE,owned,front,"7,200.00",TRUE,Брестская обл.,13,3,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,120
Mercedes-Benz,T2,mechanical,yellow,420000,1991,diesel,FALSE,diesel,4,van,FALSE,owned,rear,"6,999.00",FALSE,Минская обл.,10,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,295
Kia,Cee'd,mechanical,blue,156000,2007,gasoline,FALSE,gasoline,1.4,hatchback,FALSE,owned,front,"5,600.00",TRUE,Минская обл.,18,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11
Audi,A8,automatic,green,444000,2000,diesel,FALSE,diesel,2.5,sedan,FALSE,owned,front,"5,550.00",FALSE,Минская обл.,20,2,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,83
Opel,Vectra,mechanical,black,243000,2008,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,"5,500.00",FALSE,Минская обл.,3,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,50
Lexus,RX,automatic,black,325000,2000,gasoline,FALSE,gasoline,3,suv,FALSE,owned,all,"5,500.00",FALSE,Витебская обл.,17,15,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,588
Renault,Laguna,mechanical,red,340000,2007,diesel,FALSE,diesel,1.9,universal,FALSE,owned,front,"5,200.00",FALSE,Минская обл.,1,2,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,7
BMW,323,automatic,blue,250000,2001,gasoline,FALSE,gasoline,2.5,coupe,FALSE,owned,rear,"4,700.00",TRUE,Гомельская обл.,20,11,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,77
BMW,728,mechanical,black,300000,1996,gasoline,FALSE,gasoline,2.8,sedan,FALSE,owned,rear,"4,700.00",FALSE,Минская обл.,1,3,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,89
Audi,A4,mechanical,grey,280000,1998,gasoline,FALSE,gasoline,1.8,universal,FALSE,owned,front,"4,400.00",TRUE,Минская обл.,7,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0
Chrysler,Voyager,automatic,white,321869,2001,gas,TRUE,gasoline,2.4,minivan,FALSE,owned,front,"4,200.00",TRUE,Гродненская обл.,9,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
Renault,Laguna,mechanical,silver,200000,2002,diesel,FALSE,diesel,1.9,universal,FALSE,owned,front,"4,150.00",TRUE,Гомельская обл.,7,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,6
BMW,725,automatic,silver,239000,1996,diesel,FALSE,diesel,2.5,sedan,FALSE,owned,rear,"4,000.00",TRUE,Витебская обл.,18,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,150
Opel,Monterey,automatic,green,280000,1997,gas,TRUE,gasoline,3.2,suv,FALSE,owned,all,"4,000.00",TRUE,Минская обл.,5,26,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,86
Kia,Carnival,mechanical,green,280000,2002,diesel,FALSE,diesel,2.9,minivan,FALSE,owned,front,"3,100.00",TRUE,Брестская обл.,16,214,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,288
Kia,Sportage,mechanical,red,150000,2000,diesel,FALSE,diesel,2,suv,FALSE,owned,all,"3,000.00",FALSE,Минская обл.,3,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,69
Citroen,Xsara,mechanical,blue,252000,2003,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,"2,899.00",TRUE,Минская обл.,17,16,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,32
Ford,Mondeo,mechanical,grey,340000,2002,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,"2,700.00",FALSE,Минская обл.,5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7
Volkswagen,Golf,mechanical,green,250000,1996,gasoline,FALSE,gasoline,1.8,universal,FALSE,owned,front,"2,500.00",FALSE,Минская обл.,14,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17
Mercedes-Benz,S420,automatic,grey,267000,1995,gasoline,FALSE,gasoline,4.2,sedan,FALSE,owned,rear,"2,500.00",TRUE,Брестская обл.,8,8,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,17
Honda,Accord,mechanical,green,407000,1996,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,"2,499.00",FALSE,Минская обл.,22,19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,67
Citroen,Xantia,mechanical,blue,240000,1999,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,"1,800.00",TRUE,Могилевская обл.,20,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,53
BMW,316,mechanical,grey,519999,1992,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,rear,"1,500.00",TRUE,Витебская обл.,6,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48
Renault,Laguna,mechanical,blue,230000,1994,gasoline,FALSE,gasoline,1.8,liftback,FALSE,owned,front,"1,350.00",FALSE,Минская обл.,6,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,53
Ford,Escort,mechanical,silver,188000,1996,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,"1,100.00",FALSE,Брестская обл.,3,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,59
Fiat,Punto,mechanical,blue,291000,1998,gasoline,FALSE,gasoline,1.2,hatchback,FALSE,owned,front,"1,100.00",TRUE,Гродненская обл.,4,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6
ВАЗ,2106,mechanical,yellow,78000,1990,gasoline,FALSE,gasoline,1.3,sedan,FALSE,owned,rear,900,FALSE,Гомельская обл.,10,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15
Citroen,AX,mechanical,red,1111,1992,gasoline,FALSE,gasoline,1.1,hatchback,FALSE,owned,front,800,FALSE,Могилевская обл.,9,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,56
Mitsubishi,Galant,mechanical,red,200000,1996,diesel,FALSE,diesel,2,hatchback,FALSE,owned,front,700,FALSE,Минская обл.,4,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,20
Ford,Sierra,mechanical,black,207466,1987,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,rear,650,TRUE,Минская обл.,5,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6
Fiat,Brava,mechanical,blue,260000,1998,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,560,FALSE,Минская обл.,5,22,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,65
Volkswagen,Golf,mechanical,white,650000,1989,gasoline,FALSE,gasoline,1.3,hatchback,FALSE,owned,front,450,FALSE,Минская обл.,3,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15
Volkswagen,Golf,mechanical,blue,360000,1989,gasoline,FALSE,gasoline,1.3,hatchback,FALSE,owned,front,400,TRUE,Гродненская обл.,6,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15
Fiat,Tempra,mechanical,grey,350000,1995,diesel,FALSE,diesel,1.9,universal,FALSE,owned,front,350,FALSE,Минская обл.,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
Ford,Tourneo Custom,automatic,white,34000,2018,diesel,FALSE,diesel,2,minibus,FALSE,owned,front,"31,000.00",FALSE,Минская обл.,6,5,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,71
Lexus,LS,automatic,black,125000,2010,hybrid-petrol,FALSE,gasoline,5,sedan,FALSE,owned,all,"29,300.00",TRUE,Гомельская обл.,2,1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,78
Mini,John Cooper Works,mechanical,green,55000,2016,gasoline,FALSE,gasoline,2,hatchback,FALSE,owned,front,"23,100.00",FALSE,Минская обл.,17,3,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,19
Lexus,CT,automatic,red,182300,2015,hybrid-petrol,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,"18,350.00",FALSE,Минская обл.,15,3,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,22
Porsche,Cayenne,automatic,grey,247000,2009,gasoline,FALSE,gasoline,4.8,suv,FALSE,owned,all,"15,000.00",FALSE,Минская обл.,13,69,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,242
Ford,Escape,automatic,brown,115000,2012,gasoline,FALSE,gasoline,2,suv,FALSE,owned,all,"13,900.00",FALSE,Минская обл.,7,12,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33
Volkswagen,Golf,mechanical,grey,36000,2014,gasoline,FALSE,gasoline,1.4,hatchback,FALSE,owned,front,"12,100.00",FALSE,Минская обл.,13,33,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,113
Subaru,Outback,automatic,grey,187000,2010,gasoline,FALSE,gasoline,2.5,universal,FALSE,owned,all,"11,650.00",TRUE,Минская обл.,21,18,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,62
Renault,Grand Scenic,mechanical,grey,203000,2012,diesel,FALSE,diesel,1.5,minivan,FALSE,owned,front,"10,200.00",TRUE,Минская обл.,4,103,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,462
Renault,Scenic,mechanical,white,122350,2015,diesel,FALSE,diesel,1.5,minivan,FALSE,owned,front,"9,699.00",TRUE,Минская обл.,18,40,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,70
Volkswagen,Golf,mechanical,silver,81000,2011,gasoline,FALSE,gasoline,1.2,hatchback,FALSE,owned,front,"9,500.00",FALSE,Минская обл.,7,3,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,101
Audi,A6,automatic,grey,181000,2007,gasoline,FALSE,gasoline,2.4,sedan,FALSE,owned,front,"9,500.00",FALSE,Гомельская обл.,20,12,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,89
Mitsubishi,Pajero,automatic,silver,232000,2005,diesel,FALSE,diesel,3.2,suv,FALSE,owned,all,"9,200.00",FALSE,Минская обл.,29,24,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,44
Renault,Dokker,mechanical,black,120000,2015,gasoline,FALSE,gasoline,1.6,minivan,FALSE,owned,front,"9,000.00",FALSE,Минская обл.,15,4,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,91
Volvo,S60,automatic,blue,197000,2008,gasoline,FALSE,gasoline,2.4,sedan,FALSE,owned,front,"8,650.00",FALSE,Минская обл.,7,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,91
Chrysler,300,automatic,white,238011,2007,gas,TRUE,gasoline,2.7,sedan,FALSE,owned,rear,"8,400.00",TRUE,Брестская обл.,4,10,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,12
Opel,Zafira,mechanical,black,205000,2009,gasoline,FALSE,gasoline,1.8,minivan,FALSE,owned,front,"8,062.22",FALSE,Гомельская обл.,5,18,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,31
Suzuki,SX4,mechanical,silver,98000,2010,gasoline,FALSE,gasoline,2,hatchback,FALSE,owned,all,"7,990.00",FALSE,Минская обл.,1,15,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,67
BMW,X3,automatic,silver,360000,2004,gasoline,FALSE,gasoline,2.5,hatchback,FALSE,owned,all,"7,200.00",FALSE,Минская обл.,6,15,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,213
Mercedes-Benz,B180,automatic,silver,236000,2005,diesel,FALSE,diesel,2,hatchback,FALSE,owned,front,"6,999.00",FALSE,Минская обл.,11,25,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,87
Volkswagen,Bora,mechanical,black,353500,2002,diesel,FALSE,diesel,1.9,sedan,FALSE,owned,front,"6,200.00",FALSE,Минская обл.,3,27,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,63
Audi,A8,automatic,silver,350000,1998,diesel,FALSE,diesel,2.5,sedan,FALSE,owned,all,"5,999.00",FALSE,Брестская обл.,8,89,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,260
Citroen,C3 Picasso,mechanical,red,155000,2009,gasoline,FALSE,gasoline,1.4,minivan,FALSE,owned,front,"5,950.00",FALSE,Могилевская обл.,16,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30
Peugeot,607,mechanical,blue,275000,2007,diesel,FALSE,diesel,2,sedan,FALSE,owned,front,"5,700.00",FALSE,Минская обл.,10,2,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,77
Opel,Signum,mechanical,silver,350000,2003,diesel,FALSE,diesel,2.2,hatchback,FALSE,owned,front,"5,700.00",TRUE,Минская обл.,8,163,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1557
Ford,Galaxy,automatic,grey,300000,2003,gas,TRUE,gasoline,2.3,minivan,FALSE,owned,front,"5,500.00",FALSE,Гродненская обл.,21,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,23
Toyota,Supra,mechanical,black,329000,1984,gasoline,FALSE,gasoline,2.8,coupe,FALSE,owned,rear,"5,000.00",FALSE,Минская обл.,11,12,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,59
Opel,Meriva,mechanical,black,140000,2007,gasoline,FALSE,gasoline,1.4,minivan,FALSE,owned,front,"4,900.00",FALSE,Могилевская обл.,17,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,34
Renault,Laguna,mechanical,blue,300000,2003,diesel,FALSE,diesel,1.9,universal,FALSE,owned,front,"4,200.00",FALSE,Брестская обл.,7,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
Dacia,Sandero,mechanical,blue,176121,2009,gasoline,FALSE,gasoline,1.4,hatchback,FALSE,owned,front,"4,100.00",TRUE,Минская обл.,22,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6
Dodge,Caravan,automatic,other,360000,2000,gasoline,FALSE,gasoline,2.4,minivan,FALSE,owned,front,"4,000.00",TRUE,Брестская обл.,4,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,76
Mercedes-Benz,C180,mechanical,blue,385000,1998,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,rear,"3,300.00",FALSE,Гомельская обл.,6,8,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,169
Audi,A4,mechanical,blue,411000,1998,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,"3,300.00",FALSE,Минская обл.,8,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,21
Chevrolet,Aveo,mechanical,blue,199000,2004,gasoline,FALSE,gasoline,1.2,hatchback,FALSE,owned,front,"3,200.00",TRUE,Минская обл.,15,79,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,129
Renault,Laguna,automatic,grey,420000,2001,gasoline,FALSE,gasoline,3,hatchback,FALSE,owned,front,"3,000.00",TRUE,Минская обл.,10,82,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,121
Hyundai,H-1,mechanical,green,1000000,1997,diesel,FALSE,diesel,2.5,minivan,FALSE,owned,front,"3,000.00",FALSE,Минская обл.,10,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,102
Mitsubishi,Galant,automatic,black,270389,2000,gasoline,FALSE,gasoline,2.4,sedan,FALSE,owned,front,"2,590.00",TRUE,Брестская обл.,21,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,120
Opel,Vectra,mechanical,blue,415000,1999,diesel,FALSE,diesel,2,hatchback,FALSE,owned,front,"2,500.00",FALSE,Минская обл.,13,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6
Citroen,Xsara,mechanical,white,420000,2001,diesel,FALSE,diesel,2,universal,FALSE,owned,front,"2,500.00",FALSE,Витебская обл.,6,7,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,157
Peugeot,406,mechanical,black,300000,1997,gasoline,FALSE,gasoline,2,universal,FALSE,owned,front,"2,300.00",TRUE,Минская обл.,6,40,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,118
Renault,Safrane,automatic,grey,330000,1999,gasoline,FALSE,gasoline,2.5,liftback,FALSE,owned,front,"2,300.00",FALSE,Могилевская обл.,3,4,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,68
Volkswagen,Jetta,mechanical,green,460000,2000,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,"2,100.00",FALSE,Могилевская обл.,18,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,53
Citroen,Xantia,mechanical,silver,239000,1999,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,"1,999.00",FALSE,Минская обл.,5,11,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,217
Lancia,Kappa,mechanical,black,1,2000,diesel,FALSE,diesel,2.4,universal,FALSE,owned,front,"1,750.00",FALSE,Гродненская обл.,5,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3
Kia,Rio,mechanical,blue,300000,2000,gasoline,FALSE,gasoline,1.5,hatchback,FALSE,owned,front,"1,517.59",FALSE,Гомельская обл.,5,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,71
Fiat,Tempra,mechanical,grey,140000,1992,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,"1,500.00",FALSE,Минская обл.,25,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,76
Rover,200-Series,mechanical,red,250000,1997,gasoline,FALSE,gasoline,1.4,hatchback,FALSE,owned,front,"1,230.00",TRUE,Брестская обл.,8,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,128
Nissan,Almera,mechanical,black,250000,1998,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,"1,200.00",TRUE,Минская обл.,3,19,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37
Ford,Focus,mechanical,silver,270000,2002,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,"1,100.00",FALSE,Витебская обл.,7,14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19
Audi,80,mechanical,grey,370000,1987,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,"1,000.00",FALSE,Минская обл.,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5
Ford,Scorpio,mechanical,silver,300000,1986,gas,TRUE,gasoline,2,hatchback,FALSE,owned,rear,970,FALSE,Минская обл.,8,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,59
Volkswagen,Passat,mechanical,red,350456,1989,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,950,FALSE,Могилевская обл.,15,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13
Audi,200,mechanical,black,450000,1987,gasoline,FALSE,gasoline,2.2,sedan,FALSE,owned,front,800,TRUE,Могилевская обл.,4,22,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,257
BMW,530,automatic,white,80000,2017,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,rear,"39,000.00",FALSE,Минская обл.,9,10,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,18
Skoda,Kodiaq,automatic,silver,0,2019,gasoline,FALSE,gasoline,2,suv,TRUE,new,all,"36,443.14",TRUE,Минская обл.,15,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25
Jaguar,XE,automatic,black,25000,2018,gasoline,FALSE,gasoline,2,sedan,TRUE,owned,rear,"29,000.00",FALSE,Минская обл.,24,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,5
